benchmark,init_prod_time_L,init_prod_time_H,prod_discount_L,prod_discount_H,weight_L,weight_H,due_time_L,due_time_H,maint_len_L,maint_len_H
[ 6  7 14  5  3 12 20 16 17  8  1 15  2  9  4 13 18 10 19 11],[14 10  9  1  5  6 11 20  2 16  4 19 18  8  3 15 13 17 12  7],[19  2 11  6 15 18 12  3 20  4 13 16 14  8  5  7 10  9  1 17],[ 2  8  4 14 17 11 10  6  9 13  1 16  5 15  7 18  3 20 12 19],[ 9 20  4 14 11 15 17 10  8 12  2  1  5  3 19 18  7 16  6 13],[ 7 12 11 15  2  9 18 10  8 13 16 17  5 20 14  3  1  4 19  6],[10 14 19  1 16 11  9 15  2  3  6  7 20  5 13 12  8 18 17  4],[ 4 20 19  2  5 11  8 14 13  6 12  1  7 15 10 17 18  3  9 16],[15  4  1 12 17 18 13 14  8 20 11 19  2  6  5 10  7  9 16  3],[14 18 13  7  8 11  1  3  6  5 17  4 19 16 15  9 20 12  2 10],[13  7 14  3  9 11  8  2  6  4 15 16  5 17  1 10 12 19 18 20]
[14  7 16 19 18  3 20  4 17 11 15 13  8  5  6  2  9 10  1 12],[10 11 13  4  9  8  6 14  3 15  1 20 19 12  7 17  5 16  2 18],[10  4 13 11 19 16 17  2  3  6 14 18 20 12  9  8  5  1  7 15],[11 12  5  4 18  8 15 20 19 14 17  9  7  6  1 16 10  3  2 13],[14 18 13 12 19 16  4  3  1 15  5  7 10  8  9 11  2 17  6 20],[11 10 15 20 16 13  4 14  7  8  9  2  1  6 17  5  3 12 19 18],[ 9  2 10 20  1 18 11 12 17 15  5  7  4 16 14  8 19  6  3 13],[13 15 12 10 20 17 11  5 18  7  1  4 19 14 16  8  6  9  2  3],[ 9  7  4  2  6 18  1 14 17 12 11 16  8 13  3 10 20 19  5 15],[ 3 20 16 14 13 10  4 19  2 11  5  8 12  1  6  9 17 18  7 15],[11 10 18  6  5  8  4 14 13  1  3 15  7  9 20 19 12  2 17 16]
[ 9  1 14 11  7 12 10 16  5  2 15 19 13 20  6  3  8 18 17  4],[ 2 14 12  6 16  4  7 15  8 17 13  9 18  5  1 11 10  3 19 20],[ 4 14  6 19 11  2  9  7  8 17 20 16 15  1 12  5  3 13 10 18],[ 6  9  3  7 11 13 15 17 20 12  5  4 14 16  8  2 10  1 18 19],[ 7 15  9  8 10 16 13 12  2 11 19 17 20 14  4  5  3  6 18  1],[ 8 18  4 11 20 14  7  6  3 16 17  2  9 12 13 10 19  1 15  5],[ 7 18 16  5  1  2 19  4 13 10 20 17  3 15 12  9  8 11 14  6],[ 2  8  3 12  9 15 16  7 11  5 20 10 17 18 19 13 14  4  1  6],[ 3  5  7  9 11  8 10  4 20  2 14 16 19 18  6 12  1 17 13 15],[14  9  8  7 17  4 11  1 20  6 16  3 12  5 10  2 18 15 13 19],[19  3 10  9  1 11  4 13 15  6 12  7  8 18 17 14  2  5 16 20]
[ 7 16  5 17 12  8 19 13  3  6 14 20  4  2  1 18  9 10 11 15],[12 18  4 16  9 10  3  7 19 20 17 11  8  2 13  1  5 15  6 14],[13 11  5  8 20  7  1 10  4 17 19  3  2 12 18 16  6  9 14 15],[11 12 18  6  2  9 16 14  8 13  7 17 20 15 10  1  5  3 19  4],[ 8 11 17 18  9 19 20 16  3 14  4  6  7 12 13 10  1  2 15  5],[ 1 11  4  5  6 13 14 15 16 12  8 17 19  7 18 10  2  3  9 20],[13  1  3  4  8 10  5 14  2 19 11 16 17  7 18 20 15  6  9 12],[ 5 11 15  9 19 17  7  1 12  3  8  2 13 10  4 18  6 16 14 20],[14  6 20 16 13 10  4  8  2 19  3 18 11 12 15  9  1  7  5 17],[ 8 14 15 17  3 13 16 12 19  7 20 18  5  6  2 10  9 11  4  1],[11  6  4  2 15 20 10 12  9  8  7 14  1 17 18 19  3  5 13 16]
[11  3  4 17  8 13 10  2 18  6  5 16 14 19  9 15  7 20  1 12],[ 4 10 16 13 15  1  7 19  2  8 17  6  9  5  3 18 20 14 11 12],[ 3 12 16  2 10 19  4  7 20 17  5 13 11 14  6  8 15  1  9 18],[ 5 11  9  7 10 20  2 17 12 19 18  1 16 14  4  3 13 15  6  8],[18  5 19  4 15  7 11  1 20  9 17 16 13 14  6  2 10  8  3 12],[12 13  8  6  4 17 16  7 14  5 20 11  9 18 19  3 10  1 15  2],[12 15 17  2  4  6 19 11 20  5 13 14  1  7 10  9 16 18  3  8],[20 13  9  7  8 14 17 12 15  5 18  6  4 11 16 19  2  3  1 10],[11  4  8  7 15  9 18  1 19 10  6 12 17  2 14 16  5 20 13  3],[10  5  4  9  1 11 20 13 19  2  7  8 15  3 12 18 16 14  6 17],[ 9  1 17 10 19  7 20 18  5  8  4 13  6  2 14 16  3 11 15 12]
[ 7 19 15  9  8  1 14 13 12  2 10 17  5 16 20 18  6  4  3 11],[ 3 14  6 19  1 17  7 18  2 11  5 13 20 16  8 15 12  9 10  4],[ 9  6  1  7 18  5 19 10 14 20 16  3  2  8  4 12 11 17 15 13],[16 17  2  7 15 14 12 20  5  6 13 19  9 10 11  8 18  4  1  3],[10 16  2  7 11  5 12  4 20  1 14 18  9 19  3 15 17  6 13  8],[20  8 14 13  9  7 17 15  4  5  6 18  1 10 16  3 12  2 11 19],[10  7 19  9  2 18  8  3  5 15 16  1  4 20 13 14 11  6 17 12],[19  3  1 11 10  6 13  7 18  4  5 14 20 16  8  9 12  2 15 17],[18 14 20  3 16 17  9  2  6 15  8 11  1 19 12  7 13 10  5  4],[13 16  5 11  1 17  6  2 10 19  3  9 15  4 20 18 12  8 14  7],[17 13 18  9 11  3 14  4 20  6  7 19  5  1 16 15 12  8  2 10]
[ 4 10 19 18  5  2 14 20  9  6  1 12 13  8 15  7 11 16  3 17],[11  9 19  4  3 12 17  2 20 18 13  7 14  5 16  1  6  8 10 15],[ 4  7 15  9  6 11 13  8  2 12 14  3 17 20  1 18 10 19 16  5],[ 3 11  5 13  8  9 14 17  6  1 10 19 12  2 16  4 18 20  7 15],[ 3  6 14  5 13  7 11 19 17  4  2 15 18 10 12 20  1  8  9 16],[ 9 19  6 13  5 11 16  1  3 18  8  7 17 10 14 20  4 15 12  2],[13 14 20  7  4  9  1  2  6 11 17 18 10 15  3 19  5 12 16  8],[ 8 18  1 14 16 17  4  6  2 15  7  3  5 13  9 10 19 20 11 12],[ 6 17 19  5 14  8 16  3 12  9  7 10  1 11  2 15 18 13 20  4],[12  8  7 11  9 20 19 15  5 14  6 13  1 10  4  3 18 17 16  2],[20 17 12  6 19  8 15  2  4 13  3 18 10  5  7 16 14 11  1  9]
[19  8 18  3  1 14  4 20 12 17 15  7 16  5  2  6 11 13  9 10],[ 6 13  1 19  2 14  8 20 16  4  9  7 15  3 17 11 10 12 18  5],[ 1  4 16  7  8 10  2 17 12 14 19 18 11  3  5  9 15 20 13  6],[18  9 16  4 11 17  3 10 20 12  7 19  1 15  8  2  6 14 13  5],[15 18 13  3  8  5  1 10  2  9 19 11  6  7 20 14  4 17 16 12],[ 3 12  1  9 13  4  6  5  2 17  8 15  7 20 16 14 18 11 10 19],[12 18  2  5  7  1 11 10 20  3 15 14  8  9  6  4 17 16 19 13],[ 6 16  5 12  4 14  9  3  2 20 11  7 13 18 15  8 10 19 17  1],[ 1 14  7  5  2 17  9  3 20 11  4 15 12  8  6 13 16 19 18 10],[11 20 13 14  4  3 12  2 10  5 15 16 17 18  7  9  8 19  6  1],[20 16 10 13  1 17 14 19 18 12  3  8  4  7 15 11  9  6  5  2]
[ 7 20 16 11  6 15  4 12 19 14  9 10  8  3  5  2 18 13  1 17],[13 20 18 19 10 16  6 14 15  9 11 12  1  5  3  2  8  4 17  7],[ 4 17  3  8  6 12 11  5  7  1 16 19 20  9 18 10  2 14 15 13],[ 2  6 20 17 18  9 12  7  5 13 14  3 10 16  4 19  8 15 11  1],[ 8  1  2 18  7 10 19 16  9  3 13 12 11 17  5  4  6 14 20 15],[17  2 13  1 11  9 18 16  6  5 20 12  4 15 10 14  7  3  8 19],[17 15  8  6 14 16 10  1  3 11 18 19 13  5 12  7  9  2  4 20],[17 14 18 15  4  7  5  2 16 12 11 13  6  3  9 10  1 20 19  8],[14 10  3  9 15  5 20  7  1 18 16  4  6 12 13  8 11  2 19 17],[ 9  4  2  7 10  3 12 11  1 16 15 20  5 14 17  8 18 19 13  6],[16 11  9  3  8 13 15  4  6  1 20 10 14  7 12  5 19 17  2 18]
[18 14 20  2  5 17 13 12  1 19  8 11 16  9  3 15  6  4  7 10],[14  7 12  4 10  8  9 13 18  3 19 17 15  5 11 16 20  2  6  1],[ 3 12  7 10  8 11  2 14  5 17  4  6 15 18 20 19 13  9 16  1],[14 18 17  5 15  1  8 20 13 11  9 12  7  2 10  6 16  4 19  3],[18  5  1  9 13 14  2 10  7 17  4 20 12  8 16 11 15  3  6 19],[18 15 19  7 12  8  1 10  4  6 20 11  3  5  9  2 16 17 13 14],[14 16  2 15  8  5 11 19 12 18  9 10  1 13 17  4  3 20  7  6],[ 7 16  1 12 19  6  3 20  5 15 10  2  4 17 14 18 13 11  8  9],[10 20 16 12  3  5  2  6  8  7 19 11  1 14 15 18 13  9 17  4],[ 5  4  7 17 11 13 18  3  8  6 14  2 10  9 12 19  1 16 20 15],[13 15 19 18  8 16  3  7  6 10 20  1 14 12  2  5 11  4  9 17]
[ 4 15  7 12  5  9  2 16 19 20  1 11 13 14  8  6 18  3 17 10],[15  7  3  2  4  5  8 16 12 18 17 13 14  1  6  9 20 19 10 11],[18  4 10  8 12 14 16 19  1 11  6  2 15  9 17 20 13  5  7  3],[20  7  2 17 11  1 10  8  5 12 19 18  9  4  3 16 14  6 15 13],[ 6 12  7 19  1 18  5 16 11  8 13 15  4 20  9  2 17 10  3 14],[ 4 13  8 15 18 10  9  5 19 12 11  1  3 14 16  7 20  2  6 17],[13 17 18 15  5 10 11 14 19  8 20 16  6  2  4  1  7  9 12  3],[15  8 10 16  7  1 11  6  3  9 13 14 12 17 18 20  5  2  4 19],[ 7  4  1  8  5 11 19 16 15 12 13  3  6 20 14 18  2  9 10 17],[ 8 13  9 17 15  2  3  7 19 16 14 12 10  6  4  1 20 11  5 18],[17 10  7 12  8 15 20  3 14 18  1 19 13  6 16  4 11  5  9  2]
[ 2 14 10 12 19  3 18  4 17  1  8 15 13 20 11 16  5  6  9  7],[ 1 10  9 16 11  7 13 19 17  2 18 20 15  4  8  6  3 14  5 12],[12  2  9 18 15  6 16  1 14 19 20  7 10  4 13 17 11  5  3  8],[16 10  9  4  3 17  6 11  8 13 12  1 15 18  5 14 20  2  7 19],[12  3  2 13 14  8 18  4  5 10 19  7 16  1 17 15 11  6  9 20],[ 7 10 16  8  1  9  4 20  5 19 18 17 12 13 11  3  2 14  6 15],[13  2 10 17 15 12  6  1 16  8 14 18  9  3  4 20  5 11 19  7],[ 3  5 11  4 12  9 19 13  6 16  2  1 20  7 10 15 14 18 17  8],[ 6 19  3  7 17  4 15  2 13  1 12 11 20  8 18 16  9 14 10  5],[ 3 11 13  4 17 14 16 19  6 18 15  8 20 10  7  2  5  1 12  9],[20  1 14 18 19 11 16 15 10  7  2  5 12  8  3 17  4  6 13  9]
[13 15 11 16  5 19  3  2  7  4 17 20 18  8  6  9  1 14 12 10],[20 14 19  7  1  6 12  2 18 13 11  4  9 10 17  5  3 15  8 16],[ 1 18  2  7  6 11  4 14  3 17 16 19 13 12 20  9 10  5  8 15],[10 17  2  1  5  6 19  3 16 18 14  4 11 15 13  7  9  8 20 12],[ 9  3 14  2 15 12 13  8 20 17  7 16  4  6  1 19 10 11  5 18],[ 8  1  5  3 13  7 16 17  2  9 14 11  6 10 15  4 20 18 12 19],[ 4  5 19 18 12 20  8 15  6 11 10  1  9 17 14 16  3  7 13  2],[15  5  2  4 20 17  6 13 11 12 14  7 16  3  1 19 18  9 10  8],[11 10  6  1  4 13  8 15  2 17 20 12  9 19 14 18 16  7  5  3],[20  7  4 14  3 18 13 15 12 16  8 19  6  5  2 11  1  9 17 10],[ 8 12  7  4 20  9  1 17  6 16 19 13 15 10 11 18  5 14  2  3]
[17 20  6  1  7 14 10  5 11  3 13  2 12 16  4  8 19 15 18  9],[17  3 14 15  5  8 12  6 13  1 11  9  4  2 20 18 16 19  7 10],[ 3 13 11  6  9 20  8  5 14 16 10  4 12 18  1 17 19  7  2 15],[ 2  7 11 13 10 18 16  4 15  5 17  1 14  9 20  6 19  3 12  8],[10  6 16  9 12  4 19 17  1  3  2 18 13  5 14  7 15  8 11 20],[10 19  9 18  6  7  4  2 20 14 17  5 13 16  1  8 11  3 15 12],[ 8 14 13  4  6 19  7  5 20 11 18  3  2 10 17 12  1  9 16 15],[11  8  2  1  3 10  6  9  4 18 16 13  7  5 15 17 20 12 14 19],[11  1  2 18  5 17 14 16 15 19  4  9 13  8 12  6 10 20  7  3],[12  3 17  5  7 13 16 14 19  2 11  8  1 18 20  6 15  4  9 10],[14 17 20 12 15  3  9  8 16 19 13 18  5  7 10  1  6  2  4 11]
[12 15 18  1 13 20 17  6  5 19 10 16 14  7  4  3 11  8  9  2],[ 9 13 15  5  7 14  3  6 10 17  1  4 18 20 19 12  8 16 11  2],[ 6 13  7  3 18  9  5  4  2  8 10 16 12 14 15 11  1 17 20 19],[14 18 15 16  5 10  8 11  2 19  6 20  3  4  9 17 13 12  1  7],[ 4 11  7  8 14 13  2 15  3 10 20 17 16  5  6 19  9 12  1 18],[ 5 17  8 18  1 10 19 20 12 13  7  6 11  4  9  2 15 16 14  3],[ 2 14 12  8  6 11 16  7  4  1 15 19  9 17 10 13 18 20  3  5],[ 1  2  4  5 19 20 17  8 16 13 15  6 14 10 12 18  3 11  7  9],[ 7 13  3 15  1  9 12  2 18  8  6 20 19  4  5 11 14 16 10 17],[ 8  7 14  1 18 16  9  3 11 12  2 13 15 10  5 19  4 17 20  6],[ 6 20 13 17  8 15 11  2  4  1 10  9 18 19  3  7  5 12 16 14]
[ 6  8 16 18 20 15 13 12  9 11 19 17 10  2  5 14  3  7  1  4],[13  4 15  9 19  2  7  3  1 18 12 20 10  5 11 16 17 14  6  8],[ 8  6 18 11 16 20  1  5 14 19  4  7  9 12 10  3 15 13 17  2],[12  4 17  3 16 13 20  1  8 11 10  9 14  5  2 18 19  6  7 15],[ 5  1 11 13 16  4 12  9  2 17  6  8  7 15 10 20  3 14 18 19],[14 17  1  7  4 18  9  5 10 20 11  6 13 12  2  8 15  3 19 16],[19 14  6 20  8 12  3 15 10  2 13  1 16  4  9 18 17 11  5  7],[18  1  8  6  3 11 13 16  2  4 14 12  9 15  7  5 17 20 10 19],[18  2 17 19 16  1 11  7  9  4 12 13  5 14 20  3  8 15 10  6],[15 11 13 20  2 19 18 16  4 10  8 14  6  7  3  1 17  9 12  5],[ 5 15 20 13  2  4 11  1 17 16  6 14 19 12 18  9  8  3  7 10]
[ 3 20 13 18  8 10  7 12 17 11  4 14 16  9 19  2  6  1 15  5],[ 3  9 16  6 19 15  5  8  2 20  1  4 13 12  7 14 11 10 17 18],[13 12 19 20 18 17 11  7  9  5 14  2  8 16 10  6  1  3 15  4],[20 10  4 18 17  7 19  3 15  5 11  2 13 12 16  6  1 14  8  9],[14  9  8  1 18 16 20 15 13 11  4 12 10 17  6  3  2 19  7  5],[ 8  3 13  7 16 12  2 17 20 18  9  1  6 14 15 10 19  5 11  4],[ 2 11 17  4 16 19  6 10 12 13 20 15  5  1  3  7 18 14  8  9],[ 9  2  8  5  3 17  4 11 13 10  1 16  7  6 20 12 15 18 14 19],[11  7 19 17 20 15 16  2  9  1  5  4  8 14  6 13 18  3 12 10],[17  7 20 10  5  6 18  3 12  4 11 14 15  8  2  1  9 13 19 16],[ 4  2 18  3  9 17  6 11 19 10 12 15 20 14  1  8  5 13  7 16]
